ID,image,objects,fold
Special_0225,Image/Special_0225.jpg,Markup/Special_0225.xml,3
[P]ISBN_18_0079,Image/[P]ISBN_18_0079.jpg,Markup/[P]ISBN_18_0079.xml,3
Special_0177,Image/Special_0177.jpeg,Markup/Special_0177.xml,3
QR-photo_26_0014,Image/QR-photo_26_0014.jpg,Markup/QR-photo_26_0014.xml,3
RoyalMail_0015,Image/RoyalMail_0015.jpg,Markup/RoyalMail_0015.xml,3
RoyalMail_0001,Image/RoyalMail_0001.jpg,Markup/RoyalMail_0001.xml,3
[S]ISBN_02_0018,Image/[S]ISBN_02_0018.tiff,Markup/[S]ISBN_02_0018.xml,3
Special_0311,Image/Special_0311.jpg,Markup/Special_0311.xml,3
QR-photo_26_0001,Image/QR-photo_26_0001.jpg,Markup/QR-photo_26_0001.xml,3
Special_0067,Image/Special_0067.tif,Markup/Special_0067.xml,3
[P]ISBN_18_0043,Image/[P]ISBN_18_0043.jpg,Markup/[P]ISBN_18_0043.xml,3
QR-photo_26_0056,Image/QR-photo_26_0056.jpg,Markup/QR-photo_26_0056.xml,3
EAN13_09_0045,Image/EAN13_09_0045.jpg,Markup/EAN13_09_0045.xml,3
[S]ISBN_02_0021,Image/[S]ISBN_02_0021.tiff,Markup/[S]ISBN_02_0021.xml,3
Excise_stamp_0029,Image/Excise_stamp_0029.jpg,Markup/Excise_stamp_0029.xml,3
Special_0105,Image/Special_0105.jpg,Markup/Special_0105.xml,3
EAN13_09_0060,Image/EAN13_09_0060.jpg,Markup/EAN13_09_0060.xml,3
[S]ISBN_02_0079,Image/[S]ISBN_02_0079.tiff,Markup/[S]ISBN_02_0079.xml,3
Special_0186,Image/Special_0186.jpeg,Markup/Special_0186.xml,3
Special_0158,Image/Special_0158.jpg,Markup/Special_0158.xml,3
EAN13_09_0028,Image/EAN13_09_0028.jpg,Markup/EAN13_09_0028.xml,3
RoyalMail_0149,Image/RoyalMail_0149.jpg,Markup/RoyalMail_0149.xml,3
Special_0038,Image/Special_0038.jpg,Markup/Special_0038.xml,3
Special_0192,Image/Special_0192.jpg,Markup/Special_0192.xml,3
EAN13_09_0055,Image/EAN13_09_0055.jpg,Markup/EAN13_09_0055.xml,3
Special_0011,Image/Special_0011.tif,Markup/Special_0011.xml,3
[S]ISBN_02_0023,Image/[S]ISBN_02_0023.tiff,Markup/[S]ISBN_02_0023.xml,3
Special_0178,Image/Special_0178.jpg,Markup/Special_0178.xml,3
RoyalMail_0045,Image/RoyalMail_0045.jpg,Markup/RoyalMail_0045.xml,3
[S]ISBN_02_0077,Image/[S]ISBN_02_0077.tiff,Markup/[S]ISBN_02_0077.xml,3
Special_0316,Image/Special_0316.jpg,Markup/Special_0316.xml,3
Special_0014,Image/Special_0014.tif,Markup/Special_0014.xml,3
[P]ISBN_18_0012,Image/[P]ISBN_18_0012.jpg,Markup/[P]ISBN_18_0012.xml,3
EAN13_09_0021,Image/EAN13_09_0021.jpg,Markup/EAN13_09_0021.xml,3
Special_0257,Image/Special_0257.tiff,Markup/Special_0257.xml,3
Special_0108,Image/Special_0108.jpg,Markup/Special_0108.xml,3
Special_0208,Image/Special_0208.jpg,Markup/Special_0208.xml,3
EAN13_09_0089,Image/EAN13_09_0089.jpg,Markup/EAN13_09_0089.xml,3
EAN13_09_0065,Image/EAN13_09_0065.jpg,Markup/EAN13_09_0065.xml,3
RoyalMail_0053,Image/RoyalMail_0053.jpg,Markup/RoyalMail_0053.xml,3
RoyalMail_0066,Image/RoyalMail_0066.jpg,Markup/RoyalMail_0066.xml,3
Special_0120,Image/Special_0120.jpg,Markup/Special_0120.xml,3
Special_0319,Image/Special_0319.jpg,Markup/Special_0319.xml,3
Special_0248,Image/Special_0248.tiff,Markup/Special_0248.xml,3
EAN13_09_0015,Image/EAN13_09_0015.jpg,Markup/EAN13_09_0015.xml,3
QR-photo_26_0053,Image/QR-photo_26_0053.jpg,Markup/QR-photo_26_0053.xml,3
RoyalMail_0186,Image/RoyalMail_0186.jpg,Markup/RoyalMail_0186.xml,3
[S]ISBN_02_0051,Image/[S]ISBN_02_0051.tiff,Markup/[S]ISBN_02_0051.xml,3
RoyalMail_0004,Image/RoyalMail_0004.jpg,Markup/RoyalMail_0004.xml,3
Special_0112,Image/Special_0112.jpeg,Markup/Special_0112.xml,3
Special_0242,Image/Special_0242.tif,Markup/Special_0242.xml,3
[S]ISBN_02_0074,Image/[S]ISBN_02_0074.tiff,Markup/[S]ISBN_02_0074.xml,3
Special_0007,Image/Special_0007.tif,Markup/Special_0007.xml,3
Special_0123,Image/Special_0123.jpg,Markup/Special_0123.xml,3
[S]ISBN_02_0062,Image/[S]ISBN_02_0062.tiff,Markup/[S]ISBN_02_0062.xml,3
QR-photo_26_0047,Image/QR-photo_26_0047.jpg,Markup/QR-photo_26_0047.xml,3
[S]ISBN_02_0092,Image/[S]ISBN_02_0092.tiff,Markup/[S]ISBN_02_0092.xml,3
Special_0053,Image/Special_0053.jpg,Markup/Special_0053.xml,3
Special_0079,Image/Special_0079.jpg,Markup/Special_0079.xml,3
QR-photo_26_0034,Image/QR-photo_26_0034.jpg,Markup/QR-photo_26_0034.xml,3
RoyalMail_0029,Image/RoyalMail_0029.jpg,Markup/RoyalMail_0029.xml,3
Special_0179,Image/Special_0179.jpg,Markup/Special_0179.xml,3
[P]ISBN_18_0089,Image/[P]ISBN_18_0089.jpg,Markup/[P]ISBN_18_0089.xml,3
RoyalMail_0156,Image/RoyalMail_0156.jpg,Markup/RoyalMail_0156.xml,3
EAN13_09_0079,Image/EAN13_09_0079.jpg,Markup/EAN13_09_0079.xml,3
Excise_stamp_0034,Image/Excise_stamp_0034.jpg,Markup/Excise_stamp_0034.xml,3
Special_0109,Image/Special_0109.jpg,Markup/Special_0109.xml,3
Special_0100,Image/Special_0100.jpg,Markup/Special_0100.xml,3
Excise_stamp_0024,Image/Excise_stamp_0024.jpg,Markup/Excise_stamp_0024.xml,3
Excise_stamp_0035,Image/Excise_stamp_0035.jpg,Markup/Excise_stamp_0035.xml,3
[S]ISBN_02_0020,Image/[S]ISBN_02_0020.tiff,Markup/[S]ISBN_02_0020.xml,3
EAN13_09_0098,Image/EAN13_09_0098.jpg,Markup/EAN13_09_0098.xml,3
Special_0104,Image/Special_0104.jpg,Markup/Special_0104.xml,3
EAN13_09_0095,Image/EAN13_09_0095.jpg,Markup/EAN13_09_0095.xml,3
RoyalMail_0117,Image/RoyalMail_0117.jpg,Markup/RoyalMail_0117.xml,3
[S]ISBN_02_0089,Image/[S]ISBN_02_0089.tiff,Markup/[S]ISBN_02_0089.xml,3
[S]ISBN_02_0024,Image/[S]ISBN_02_0024.tiff,Markup/[S]ISBN_02_0024.xml,3
[S]ISBN_02_0063,Image/[S]ISBN_02_0063.tiff,Markup/[S]ISBN_02_0063.xml,3
Special_0144,Image/Special_0144.jpg,Markup/Special_0144.xml,3
Special_0134,Image/Special_0134.jpg,Markup/Special_0134.xml,3
Special_0185,Image/Special_0185.jpg,Markup/Special_0185.xml,3
EAN13_09_0100,Image/EAN13_09_0100.jpg,Markup/EAN13_09_0100.xml,3
EAN13_09_0012,Image/EAN13_09_0012.jpg,Markup/EAN13_09_0012.xml,3
RoyalMail_0177,Image/RoyalMail_0177.jpg,Markup/RoyalMail_0177.xml,3
Special_0312,Image/Special_0312.jpg,Markup/Special_0312.xml,3
EAN13_09_0047,Image/EAN13_09_0047.jpg,Markup/EAN13_09_0047.xml,3
EAN13_09_0046,Image/EAN13_09_0046.jpg,Markup/EAN13_09_0046.xml,3
RoyalMail_0110,Image/RoyalMail_0110.jpg,Markup/RoyalMail_0110.xml,3
QR-photo_26_0038,Image/QR-photo_26_0038.jpg,Markup/QR-photo_26_0038.xml,3
[P]ISBN_18_0081,Image/[P]ISBN_18_0081.jpg,Markup/[P]ISBN_18_0081.xml,3
Special_0138,Image/Special_0138.jpg,Markup/Special_0138.xml,3
Special_0293,Image/Special_0293.tiff,Markup/Special_0293.xml,3
Excise_stamp_0016,Image/Excise_stamp_0016.jpg,Markup/Excise_stamp_0016.xml,3
QR-photo_26_0049,Image/QR-photo_26_0049.jpg,Markup/QR-photo_26_0049.xml,3
Special_0193,Image/Special_0193.jpg,Markup/Special_0193.xml,3
[P]ISBN_18_0086,Image/[P]ISBN_18_0086.jpg,Markup/[P]ISBN_18_0086.xml,3
[S]ISBN_02_0012,Image/[S]ISBN_02_0012.tiff,Markup/[S]ISBN_02_0012.xml,3
QR-photo_26_0048,Image/QR-photo_26_0048.jpg,Markup/QR-photo_26_0048.xml,4
Special_0070,Image/Special_0070.jpeg,Markup/Special_0070.xml,4
Special_0219,Image/Special_0219.jpg,Markup/Special_0219.xml,4
Special_0330,Image/Special_0330.jpg,Markup/Special_0330.xml,4
Special_0226,Image/Special_0226.jpg,Markup/Special_0226.xml,4
RoyalMail_0164,Image/RoyalMail_0164.jpg,Markup/RoyalMail_0164.xml,4
RoyalMail_0038,Image/RoyalMail_0038.jpg,Markup/RoyalMail_0038.xml,4
Special_0255,Image/Special_0255.tiff,Markup/Special_0255.xml,4
RoyalMail_0116,Image/RoyalMail_0116.jpg,Markup/RoyalMail_0116.xml,4
Special_0281,Image/Special_0281.tiff,Markup/Special_0281.xml,4
EAN13_09_0018,Image/EAN13_09_0018.jpg,Markup/EAN13_09_0018.xml,4
EAN13_09_0004,Image/EAN13_09_0004.jpg,Markup/EAN13_09_0004.xml,4
Special_0016,Image/Special_0016.tif,Markup/Special_0016.xml,4
RoyalMail_0037,Image/RoyalMail_0037.jpg,Markup/RoyalMail_0037.xml,4
Special_0063,Image/Special_0063.jpg,Markup/Special_0063.xml,4
Special_0087,Image/Special_0087.jpg,Markup/Special_0087.xml,4
Special_0020,Image/Special_0020.tif,Markup/Special_0020.xml,4
RoyalMail_0174,Image/RoyalMail_0174.jpg,Markup/RoyalMail_0174.xml,4
RoyalMail_0003,Image/RoyalMail_0003.jpg,Markup/RoyalMail_0003.xml,4
QR-photo_26_0050,Image/QR-photo_26_0050.jpg,Markup/QR-photo_26_0050.xml,4
Special_0064,Image/Special_0064.jpg,Markup/Special_0064.xml,4
Special_0026,Image/Special_0026.jpg,Markup/Special_0026.xml,4
RoyalMail_0105,Image/RoyalMail_0105.jpg,Markup/RoyalMail_0105.xml,4
Special_0131,Image/Special_0131.jpg,Markup/Special_0131.xml,4
EAN13_09_0010,Image/EAN13_09_0010.jpg,Markup/EAN13_09_0010.xml,4
RoyalMail_0030,Image/RoyalMail_0030.jpg,Markup/RoyalMail_0030.xml,4
EAN13_09_0026,Image/EAN13_09_0026.jpg,Markup/EAN13_09_0026.xml,4
RoyalMail_0137,Image/RoyalMail_0137.jpg,Markup/RoyalMail_0137.xml,4
RoyalMail_0002,Image/RoyalMail_0002.jpg,Markup/RoyalMail_0002.xml,4
Special_0212,Image/Special_0212.jpg,Markup/Special_0212.xml,4
[P]ISBN_18_0090,Image/[P]ISBN_18_0090.jpg,Markup/[P]ISBN_18_0090.xml,4
[S]ISBN_02_0083,Image/[S]ISBN_02_0083.tiff,Markup/[S]ISBN_02_0083.xml,4
Special_0129,Image/Special_0129.jpg,Markup/Special_0129.xml,4
RoyalMail_0121,Image/RoyalMail_0121.jpg,Markup/RoyalMail_0121.xml,4
Special_0013,Image/Special_0013.tif,Markup/Special_0013.xml,4
[P]ISBN_18_0041,Image/[P]ISBN_18_0041.jpg,Markup/[P]ISBN_18_0041.xml,4
Special_0119,Image/Special_0119.jpg,Markup/Special_0119.xml,4
QR-photo_26_0074,Image/QR-photo_26_0074.jpg,Markup/QR-photo_26_0074.xml,4
Special_0029,Image/Special_0029.jpg,Markup/Special_0029.xml,4
RoyalMail_0018,Image/RoyalMail_0018.jpg,Markup/RoyalMail_0018.xml,4
EAN13_09_0099,Image/EAN13_09_0099.jpg,Markup/EAN13_09_0099.xml,4
Special_0098,Image/Special_0098.jpg,Markup/Special_0098.xml,4
[S]ISBN_02_0090,Image/[S]ISBN_02_0090.tiff,Markup/[S]ISBN_02_0090.xml,4
[P]ISBN_18_0002,Image/[P]ISBN_18_0002.jpg,Markup/[P]ISBN_18_0002.xml,4
RoyalMail_0065,Image/RoyalMail_0065.jpg,Markup/RoyalMail_0065.xml,4
QR-photo_26_0055,Image/QR-photo_26_0055.jpg,Markup/QR-photo_26_0055.xml,4
[P]ISBN_18_0006,Image/[P]ISBN_18_0006.jpg,Markup/[P]ISBN_18_0006.xml,4
Special_0018,Image/Special_0018.tif,Markup/Special_0018.xml,4
Special_0093,Image/Special_0093.jpg,Markup/Special_0093.xml,4
QR-photo_26_0024,Image/QR-photo_26_0024.jpg,Markup/QR-photo_26_0024.xml,4
EAN13_09_0080,Image/EAN13_09_0080.jpg,Markup/EAN13_09_0080.xml,4
Special_0035,Image/Special_0035.jpg,Markup/Special_0035.xml,4
Special_0272,Image/Special_0272.tiff,Markup/Special_0272.xml,4
[S]ISBN_02_0032,Image/[S]ISBN_02_0032.tiff,Markup/[S]ISBN_02_0032.xml,4
RoyalMail_0058,Image/RoyalMail_0058.jpg,Markup/RoyalMail_0058.xml,4
EAN13_09_0073,Image/EAN13_09_0073.jpg,Markup/EAN13_09_0073.xml,4
Special_0030,Image/Special_0030.jpg,Markup/Special_0030.xml,4
Special_0173,Image/Special_0173.jpg,Markup/Special_0173.xml,4
QR-photo_26_0059,Image/QR-photo_26_0059.jpg,Markup/QR-photo_26_0059.xml,4
RoyalMail_0052,Image/RoyalMail_0052.jpg,Markup/RoyalMail_0052.xml,4
Special_0279,Image/Special_0279.tiff,Markup/Special_0279.xml,4
Special_0161,Image/Special_0161.jpg,Markup/Special_0161.xml,4
RoyalMail_0017,Image/RoyalMail_0017.jpg,Markup/RoyalMail_0017.xml,4
EAN13_09_0094,Image/EAN13_09_0094.jpg,Markup/EAN13_09_0094.xml,4
[P]ISBN_18_0055,Image/[P]ISBN_18_0055.jpg,Markup/[P]ISBN_18_0055.xml,4
Excise_stamp_0038,Image/Excise_stamp_0038.jpg,Markup/Excise_stamp_0038.xml,4
Excise_stamp_0047,Image/Excise_stamp_0047.jpg,Markup/Excise_stamp_0047.xml,4
[P]ISBN_18_0021,Image/[P]ISBN_18_0021.jpg,Markup/[P]ISBN_18_0021.xml,4
RoyalMail_0070,Image/RoyalMail_0070.jpg,Markup/RoyalMail_0070.xml,4
RoyalMail_0019,Image/RoyalMail_0019.jpg,Markup/RoyalMail_0019.xml,4
EAN13_09_0001,Image/EAN13_09_0001.jpg,Markup/EAN13_09_0001.xml,4
[S]ISBN_02_0091,Image/[S]ISBN_02_0091.tiff,Markup/[S]ISBN_02_0091.xml,4
Special_0080,Image/Special_0080.jpg,Markup/Special_0080.xml,4
[P]ISBN_18_0078,Image/[P]ISBN_18_0078.jpg,Markup/[P]ISBN_18_0078.xml,4
RoyalMail_0176,Image/RoyalMail_0176.jpg,Markup/RoyalMail_0176.xml,4
Special_0132,Image/Special_0132.jpg,Markup/Special_0132.xml,4
Excise_stamp_0048,Image/Excise_stamp_0048.jpg,Markup/Excise_stamp_0048.xml,4
RoyalMail_0059,Image/RoyalMail_0059.jpg,Markup/RoyalMail_0059.xml,4
Special_0309,Image/Special_0309.tiff,Markup/Special_0309.xml,4
Excise_stamp_0037,Image/Excise_stamp_0037.jpg,Markup/Excise_stamp_0037.xml,4
Special_0058,Image/Special_0058.jpg,Markup/Special_0058.xml,4
RoyalMail_0009,Image/RoyalMail_0009.jpg,Markup/RoyalMail_0009.xml,4
Special_0277,Image/Special_0277.tiff,Markup/Special_0277.xml,4
Special_0271,Image/Special_0271.tiff,Markup/Special_0271.xml,4
EAN13_09_0061,Image/EAN13_09_0061.jpg,Markup/EAN13_09_0061.xml,4
Special_0115,Image/Special_0115.jpg,Markup/Special_0115.xml,4
RoyalMail_0055,Image/RoyalMail_0055.jpg,Markup/RoyalMail_0055.xml,4
RoyalMail_0099,Image/RoyalMail_0099.jpg,Markup/RoyalMail_0099.xml,4
Special_0217,Image/Special_0217.jpg,Markup/Special_0217.xml,4
QR-photo_26_0013,Image/QR-photo_26_0013.jpg,Markup/QR-photo_26_0013.xml,4
Special_0250,Image/Special_0250.tiff,Markup/Special_0250.xml,4
Special_0165,Image/Special_0165.jpg,Markup/Special_0165.xml,4
[S]ISBN_02_0016,Image/[S]ISBN_02_0016.tiff,Markup/[S]ISBN_02_0016.xml,4
Special_0258,Image/Special_0258.tiff,Markup/Special_0258.xml,4
RoyalMail_0150,Image/RoyalMail_0150.jpg,Markup/RoyalMail_0150.xml,4
RoyalMail_0049,Image/RoyalMail_0049.jpg,Markup/RoyalMail_0049.xml,4
Special_0236,Image/Special_0236.jpg,Markup/Special_0236.xml,4
RoyalMail_0088,Image/RoyalMail_0088.jpg,Markup/RoyalMail_0088.xml,4
Special_0005,Image/Special_0005.tif,Markup/Special_0005.xml,4
RoyalMail_0091,Image/RoyalMail_0091.jpg,Markup/RoyalMail_0091.xml,4
RoyalMail_0135,Image/RoyalMail_0135.jpg,Markup/RoyalMail_0135.xml,4
EAN13_09_0050,Image/EAN13_09_0050.jpg,Markup/EAN13_09_0050.xml,4
